Date,Actual Price,Discount Price
2024-04-29,85990,85990
2024-05-01,85990,85990
2024-05-04,85990,85990
2024-05-05,85990,85990
2024-05-07,85990,85990
2024-05-09,85990,85990
2024-05-11,85990,85990
2024-05-13,85990,85990
2024-05-14,85990,85990
2024-05-16,85990,85990
2024-05-17,85990,85990
2024-05-18,85990,85990
2024-05-29,85990,85990
2024-05-30,85990,85990
2024-05-31,85990,85990
2024-06-01,85990,85990
2024-06-03,85990,85990
2024-06-04,85990,85990
2024-06-15,85990,85990
2024-06-19,85990,85990
