Date,Actual Price,Discount Price
2024-04-29,143900,143900
2024-05-01,143900,143900
2024-05-04,143900,143900
2024-05-05,143900,143900
2024-05-07,143900,143900
2024-05-09,143900,143900
2024-05-11,143900,143900
2024-05-13,143900,143900
2024-05-14,143900,143900
2024-05-16,143900,143900
2024-05-17,143900,143900
2024-05-18,143900,143900
2024-05-29,143900,143900
2024-05-30,143900,143900
