Date,Actual Price,Discount Price
2024-04-29,199000,147990
2024-05-01,199000,147990
2024-05-04,199000,147990
2024-05-05,199000,147990
2024-05-07,199000,147990
2024-05-09,199000,147990
2024-05-11,199000,147990
2024-05-13,199000,147990
2024-05-14,199000,147990
2024-05-16,199000,147990
2024-05-17,199000,147990
2024-05-18,199000,147990
2024-05-29,199000,147990
2024-05-30,199000,147990
2024-05-31,199000,147990
2024-06-01,199000,147990
