Date,Actual Price,Discount Price
2024-04-29,259000,259000
2024-05-01,259000,259000
2024-05-04,259000,259000
2024-05-05,259000,259000
2024-05-07,259000,259000
2024-05-09,259000,259000
2024-05-11,259000,259000
2024-05-13,259000,259000
2024-05-15,259000,259000
