Date,Actual Price,Discount Price
2024-04-29,225000,225000
2024-05-01,225000,225000
2024-05-04,225000,225000
2024-05-05,225000,225000
2024-05-07,225000,225000
2024-05-09,225000,225000
2024-05-11,225000,225000
2024-05-13,225000,225000
2024-05-14,225000,225000
2024-05-16,225000,225000
2024-05-17,225000,225000
2024-05-18,225000,225000
2024-05-29,225000,225000
