Date,Actual Price,Discount Price
2024-04-29,69000,69000
2024-05-01,69000,69000
2024-05-04,69000,69000
2024-05-05,69000,69000
2024-05-07,69000,69000
2024-05-09,69000,69000
2024-05-11,69000,69000
2024-05-13,69000,69000
2024-05-14,69000,69000
2024-05-16,69000,69000
2024-05-17,69000,69000
2024-05-18,69000,69000
2024-05-20,75999,75999
