Date,Actual Price,Discount Price
2024-04-29,185500,185500
2024-05-01,185500,185500
2024-05-04,185500,185500
2024-05-05,185500,185500
2024-05-07,185500,185500
2024-05-09,185500,185500
2024-05-11,185500,185500
2024-05-13,185500,185500
2024-05-14,185500,185500
2024-05-16,185500,185500
2024-05-17,185500,185500
2024-05-18,185500,185500
2024-05-20,380000,282999
2024-05-21,231111,231111
2024-05-27,56000,56000
2024-05-27,56000,56000
