Date,Actual Price,Discount Price
2024-04-29,261000,261000
2024-05-01,261000,261000
2024-05-04,261000,261000
2024-05-05,261000,261000
2024-05-07,261000,261000
2024-05-09,261000,261000
2024-05-11,261000,261000
2024-05-13,261000,261000
2024-05-14,261000,261000
2024-05-16,261000,261000
2024-05-17,261000,261000
2024-05-18,261000,261000
2024-05-29,261000,261000
2024-05-30,261000,261000
2024-05-31,261000,261000
