Date,Actual Price,Discount Price
2024-04-29,221000,221000
2024-05-01,221000,221000
2024-05-04,221000,221000
2024-05-05,221000,221000
2024-05-07,221000,221000
2024-05-09,221000,221000
2024-05-11,221000,221000
2024-05-13,221000,221000
2024-05-14,221000,221000
2024-05-16,221000,221000
2024-05-17,221000,221000
2024-05-18,221000,221000
2024-05-29,221000,221000
2024-05-30,221000,221000
2024-05-31,221000,221000
2024-06-01,221000,221000
2024-06-03,221000,221000
