Date,Actual Price,Discount Price
2024-04-29,72900,72900
2024-05-01,72900,72900
2024-05-04,72900,72900
2024-05-05,72900,72900
2024-05-07,72900,72900
2024-05-09,72900,72900
2024-05-11,72900,72900
2024-05-13,72900,72900
2024-05-14,72900,72900
2024-05-16,72900,72900
2024-05-17,72900,72900
2024-05-18,72900,72900
2024-05-20,67000,67000
