Date,Actual Price,Discount Price
2024-05-09,71999,67999
2024-05-11,71999,67999
2024-05-13,71999,67999
2024-05-14,71999,67999
2024-05-16,71999,67999
2024-05-17,71999,67999
2024-05-18,71999,67999
2024-05-29,71999,67999
2024-05-31,74999,74999
2024-06-01,74999,74999
2024-06-03,74999,74999
2024-06-04,74999,74999
2024-06-15,74999,74999
