Date,Actual Price,Discount Price
2024-04-29,62000,62000
2024-05-01,62000,62000
2024-05-04,62000,62000
2024-05-05,62000,62000
2024-05-07,62000,62000
2024-05-09,62000,62000
2024-05-11,62000,62000
2024-05-13,62000,62000
2024-05-14,62000,62000
2024-05-16,62000,62000
2024-05-17,62000,62000
2024-05-18,62000,62000
2024-05-20,85000,85000
2024-05-21,74000,74000
