Date,Actual Price,Discount Price
2024-04-29,256450,256450
2024-05-01,256450,256450
2024-05-04,256450,256450
2024-05-05,256450,256450
2024-05-07,256450,256450
2024-05-09,256450,256450
2024-05-11,256450,256450
2024-05-13,256450,256450
2024-05-14,256450,256450
2024-05-16,256450,256450
2024-05-17,256450,256450
2024-05-18,256450,256450
2024-05-29,256450,256450
2024-05-30,256450,256450
2024-05-31,256450,256450
2024-06-01,256450,256450
