Date,Actual Price,Discount Price
2024-04-29,120999,120999
2024-05-01,120999,120999
2024-05-04,120999,120999
2024-05-05,120999,120999
2024-05-07,120999,120999
2024-05-09,120999,120999
2024-05-11,120999,120999
2024-05-13,120999,120999
2024-05-14,120999,120999
2024-05-16,120999,120999
2024-05-17,120999,120999
2024-05-18,120999,120999
2024-05-29,120999,120999
2024-05-30,120999,120999
2024-05-31,120999,120999
2024-06-01,120999,120999
2024-06-03,120999,120999
