Date,Actual Price,Discount Price
2024-04-29,101000,101000
2024-05-01,101000,101000
2024-05-04,101000,101000
2024-05-05,101000,101000
2024-05-07,101000,101000
2024-05-09,101000,101000
2024-05-11,101000,101000
2024-05-13,101000,101000
2024-05-15,101000,101000
