Date,Actual Price,Discount Price
2024-04-29,82000,75998
2024-05-01,82000,75998
2024-05-04,82000,75998
2024-05-05,82000,75998
2024-05-07,82000,75998
2024-05-09,82000,75998
2024-05-11,82000,75998
2024-05-13,82000,75998
