Date,Actual Price,Discount Price
2024-04-29,50000,50000
2024-05-01,50000,50000
2024-05-04,50000,50000
2024-05-05,50000,50000
2024-05-07,50000,50000
2024-05-09,50000,50000
2024-05-11,50000,50000
2024-05-13,50000,50000
2024-05-14,50000,50000
2024-05-16,50000,50000
2024-05-17,50000,50000
