Date,Actual Price,Discount Price
2024-04-29,99999,99999
2024-05-01,99999,99999
2024-05-04,99999,99999
2024-05-05,99999,99999
2024-05-07,99999,99999
2024-05-09,99999,99999
2024-05-11,99999,99999
2024-05-13,99999,99999
2024-05-14,99999,99999
2024-05-16,99999,99999
2024-05-17,99999,99999
2024-05-18,99999,99999
2024-05-20,54000,46800
2024-05-21,221000,221000
