Date,Actual Price,Discount Price
2024-05-09,92000,77999
2024-05-11,92000,77999
2024-05-13,92000,77999
2024-05-14,92000,77999
2024-05-16,92000,77999
2024-05-17,92000,77999
2024-05-18,92000,77999
2024-05-29,92000,77999
2024-05-30,92000,77999
