Date,Actual Price,Discount Price
2024-04-29,99000,99000
2024-05-01,99000,99000
2024-05-04,99000,99000
2024-05-05,99000,99000
2024-05-07,99000,99000
2024-05-09,99000,99000
2024-05-11,99000,99000
2024-05-13,99000,99000
2024-05-14,99000,99000
2024-05-16,99000,99000
2024-05-17,99000,99000
2024-05-18,99000,99000
2024-05-20,343000,319200
