Date,Actual Price,Discount Price
2024-04-29,149990,131990
2024-05-01,149990,131990
2024-05-04,149990,131990
2024-05-05,149990,131990
2024-05-07,149990,131990
2024-05-09,149990,131990
2024-05-11,149990,131990
2024-05-13,149990,131990
2024-05-14,149990,131990
2024-05-16,149990,131990
2024-05-17,149990,131990
2024-05-18,149990,131990
2024-05-29,149990,131990
2024-05-30,149990,131990
2024-05-31,149990,131990
2024-06-01,149990,131990
2024-06-03,149990,131990
2024-06-04,149990,131990
