Date,Actual Price,Discount Price
2024-04-29,61500,61500
2024-05-01,61500,61500
2024-05-04,61500,61500
2024-05-05,61500,61500
2024-05-07,61500,61500
2024-05-09,61500,61500
2024-05-11,61500,61500
2024-05-13,61500,61500
2024-05-14,61500,61500
2024-05-16,61500,61500
2024-05-17,61500,61500
2024-05-18,61500,61500
2024-05-29,61500,61500
2024-05-30,61500,61500
2024-05-31,61500,61500
2024-06-01,61500,61500
2024-06-03,61500,61500
2024-06-04,61500,61500
2024-06-15,61500,61500
2024-06-19,61500,61500
