Date,Actual Price,Discount Price
2024-04-29,140000,117000
2024-05-01,140000,140000
2024-05-04,140000,140000
2024-05-05,140000,140000
2024-05-07,140000,140000
2024-05-09,140000,140000
2024-05-11,140000,140000
2024-05-13,140000,140000
2024-05-14,140000,140000
2024-05-16,140000,140000
2024-05-17,140000,140000
2024-05-18,140000,140000
2024-05-20,258000,237490
