Date,Actual Price,Discount Price
2024-04-29,122000,98990
2024-05-01,122000,98990
2024-05-04,122000,98990
2024-05-05,122000,96990
2024-05-07,122000,96990
2024-05-09,122000,96990
2024-05-11,122000,96990
2024-05-13,122000,98990
2024-05-14,122000,98990
2024-05-14,122000,98990
