Date,Actual Price,Discount Price
2024-05-09,63000,58500
2024-05-11,63000,58500
2024-05-13,63000,58500
2024-05-14,63000,58500
2024-05-16,63000,58500
2024-05-17,63000,58500
2024-05-18,63000,58500
2024-05-20,104000,104000
2024-05-21,194999,194999
2024-05-27,156036,139318
