Date,Actual Price,Discount Price
2024-04-29,36500,36500
2024-05-01,36500,36500
2024-05-04,36500,36500
2024-05-05,36500,36500
2024-05-07,36500,36500
2024-05-09,36500,36500
2024-05-11,36500,36500
2024-05-13,36500,36500
2024-05-14,36500,36500
2024-05-16,36500,36500
2024-05-17,36500,36500
2024-05-18,36500,36500
