Date,Actual Price,Discount Price
2024-04-29,217000,217000
2024-05-01,217000,217000
2024-05-04,217000,217000
2024-05-05,217000,217000
2024-05-07,217000,217000
2024-05-09,217000,217000
2024-05-11,217000,217000
2024-05-13,217000,217000
2024-05-14,217000,217000
2024-05-16,217000,217000
