Date,Actual Price,Discount Price
2024-04-29,147000,147000
2024-05-01,147000,147000
2024-05-04,147000,147000
2024-05-05,147000,147000
2024-05-07,147000,147000
2024-05-09,147000,147000
2024-05-11,147000,147000
